id,lang,split,tweet,soft_label,hard_label
201913,en,TRAIN_EN,@USER @USER @USER Maybe your energy should be focused on the men ordering bottle service. And then bar/club that promotes it. Leave this woman alone for trying to survive in a system solely focused on her objectification.,"{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201914,en,TRAIN_EN,@USER @USER @USER @USER @USER Working in an industry that literally generates profit from objectification and then becoming a millionaire and complaining about the objectification is having your cake and eating it,"{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.833333333333333, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201915,en,TRAIN_EN,"Transphobes appropriating feminism should know enough about feminism to correct this guy but they don’t, so they ignore tweets containing this level of sexism/objectification. HTTPURL","{'JUDGEMENTAL': 0.5, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'NO': 0.16666666666666602}",JUDGEMENTAL
201916,en,TRAIN_EN,@USER @USER Let's just say posing for a pic with female model # 912 is NOT a good look for a political leader who has trouble convincing women he cares about them. But maybe I'm wrong. Maybe @USER Conservative Party voters like this kind of objectification of women...,"{'JUDGEMENTAL': 0.5, 'REPORTED': 0.33333333333333304, 'NO': 0.16666666666666602, 'DIRECT': 0.0}",JUDGEMENTAL
201917,en,TRAIN_EN,"BEAUTY, OBJECTIFICATION and LUSTWhat's the bible say?Click here for article: HTTPURL HTTPURL","{'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.0}",
201918,en,TRAIN_EN,"WTF! For a magazine calling itself In Touch, they certainly are out of it! Somebody missed the memo that publicly objectifying women is SO 20th century. #20thcenturyfucks  #halsey #objectification #intouch #outoftouch HTTPURL","{'REPORTED': 0.5, 'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0}",REPORTED
201919,en,TRAIN_EN,The Avengers? You know the story.Outriders? Mid Destiny copy.Final Fantasy is the only decent franchise but again the writing is very cringe. You are all talking all day about women objectification in games but never bring any FF game in the discussion.,"{'DIRECT': 0.16666666666666602, 'NO': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602}",
201920,en,TRAIN_EN,"And if you're so worried about sex work propagating the objectification of women and commodifying women, are you so sure that's inherently the case with creator owned, creator controlled porn? /17","{'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.833333333333333, 'DIRECT': 0.0, 'REPORTED': 0.0}",JUDGEMENTAL
201921,en,TRAIN_EN,"being called out on hypocrisy isn’t oppression, you blithering moron and y’all need to stop treating it as such HTTPURL","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201922,en,TRAIN_EN,@USER @USER American Royalty (Ruling Class) vs CommonersThe oppressors vs the oppressedsuch as was done in England and France's historyThe only difference is Now half of the oppressed don't recognize it and are asking for more oppression.,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201923,en,TRAIN_EN,It’s pathetic when fellow Nigerians in America feed off the “black oppression” narrative for sympathy points when Nigerians are one of America’s most successful demographics. 61% have masters degrees and the median household income is 65k a year. Blackness is fake class is real,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201924,en,TRAIN_EN,In the UAE misplacing the key to the Bentley is oppression. HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201925,en,TRAIN_EN,"All these “shoplifting gangs!” anecdotes add up to a panic, a life-of-its-own mania squeezing govt budgets for more police, more surveillance, more oppression. The shopkeeper class, ever piling on -  your reactionary opportunists stay busy. HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201926,en,TRAIN_EN,The Oregon State Treasury is the biggest state pension fund investor in the spyware firm NSO.Tell Oregon to divest from NSO and Israeli apartheid! Follow @USER we are proud to be a member org of the coalition.HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201927,en,TRAIN_EN,"Not having read all of those books, I'm going to say Oppression. HTTPURL","{'REPORTED': 0.16666666666666602, 'NO': 0.833333333333333, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201928,en,TRAIN_EN,"@USER He gon see real quick that most of the global working class and peasantry recognize the US flag as a symbol of imperial oppression and empire, not a symbol of freedom or democracy","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201929,en,TRAIN_EN,"If you're celebrating Thanksgiving, maybe spend a few minutes thinking about Natives and how you have benefited from their oppression. Have a look at this great thread of people who need your support: HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201930,en,TRAIN_EN,Merlin is so dvmb for asking Gwen cause okay he killed his father but he doesn’t oppress her??? And she just said “what would it solve” it would stop oppression like why are you asking ppl who aren’t oppressed by uther if they would kill him,"{'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
201931,en,TRAIN_EN,‘The ultimate tragedy is not the oppression and cruelty by the bad people but the silence over that by the good people.’ MLK HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201932,en,TRAIN_EN,@USER I mean they have to wear pants if they want to keep their job or go outside too. What oppression. Apartheid indeed.,"{'NO': 0.5, 'JUDGEMENTAL': 0.5, 'DIRECT': 0.0, 'REPORTED': 0.0}",
201933,en,TRAIN_EN,"Bc artists are humans. Humans are product of our environment, hurt, experiences, and oppression. Then I'd maybe ask whether the art they produce is also an extension of the oppression. But it's not always as clear as night and day. HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201934,en,TRAIN_EN,@USER Censorship is oppression. The US is no longer democratic. Its  unconstitutional too censor freedom of speech.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201935,en,TRAIN_EN,@USER @USER It's been trending in this direction for years.  It is most alive in Eastern Europe where the memory of the oppression of Communism is still fresh.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201936,en,TRAIN_EN,"As I Canadian Jew, I know what it means to lose one’s land, be persecuted, and be a minority religion and culture. Crafting these words has allowed me to reflect on the fact that the wounds of oppression &amp; displacement do not end with the person who suffered the initial trauma.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201937,en,TRAIN_EN,"@USER @USER @USER @USER It's his opinion. He's absolutely entitled to it. Just because he doesn't agree with you, you think he shouldn't say anything. That's the sort of oppression he's highlighting. Do you see the hypocrisy you're displaying?","{'DIRECT': 0.16666666666666602, 'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
201938,en,TRAIN_EN,"In 1861 a group of Republican politicos and Generals devised a plan (ultimately successful) to purge chattel slavery from our society, at the point of bayonets carried by millions of WHITE young men who died by the 100,000s to break the oppression HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201939,en,TRAIN_EN,"@USER @USER @USER 1. 🙄 yeah. Erasing Jews’s history of oppression : not very bright. - More than 2000 Jews were killed right after WW2 : [Polen und die juden nach 1945, Barelkowski/Kraft] historical book u’ll have to read in German OR if u can understand French : HTTPURL","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201940,en,TRAIN_EN,"@USER @USER Good, at least she does on that. That flag is a complete symbol of oppression. I've heard both the good south myth and actual history from living down there, to put it this way, some of my friends, were only 3 generations out of slavery in their families.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201941,en,TRAIN_EN,"@USER @USER of course, the person is attributing lesbianism to past trauma. typical patriarchal thinking...","{'REPORTED': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602}",
201942,en,TRAIN_EN,"@USER If she agrees with that sentiment &amp; feels in her heart that’s what she needs to do to feel modest &amp; to stop the mass sexualization of women through patriarchal societies that’s ok,but this post doesn’t make sense lol.","{'NO': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.0}",
201943,en,TRAIN_EN,@USER @USER @USER @USER Isn't that the patriarchal system equality is trying to get rid of? It's like it wants men to have all the responsibility without any of the rewards of it.,"{'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.5, 'JUDGEMENTAL': 0.0}",DIRECT
201944,en,TRAIN_EN,@USER They seem to have money to spend on their kids. Our leaders are ought to be patriarchal atleast martyrs for the benefit of others,"{'REPORTED': 0.16666666666666602, 'NO': 0.833333333333333, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201945,en,TRAIN_EN,@USER Why is it always women who have to bend? Why not look to how men can accommodate other men who identify as women ? So many parellels with the framing of VAW -women are the ones making sacrifices to stay safe. It’s a typical patriarchal response and you don’t even realise it.,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201946,en,TRAIN_EN,Not to mention that a lot of the contestants(?) on this season seem to be fairly misogynistic and patriarchal...which...I guess it's good they're matching with each other?,"{'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.33333333333333304, 'DIRECT': 0.0}",
201947,en,TRAIN_EN,"""Anyone who disagrees with me on any topic is a racist, xenophobic, homophobic patriarchal right-wing extremist-terrorist.""- 75% of the halfwit, lazy, liberally-educated Canadians    my age","{'DIRECT': 0.33333333333333304, 'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.0}",
201948,en,TRAIN_EN,"Me: I want to have a wedding and spend the absolute least amount possible because it’s a patriarchal capitalist scheme but I wanna feel like a damn princess with my love for a very special day. Also me: I want this $4,000 couch.The couch ships in 5 weeks. Priorities.","{'NO': 0.5, 'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0}",
201949,en,TRAIN_EN,@USER “Reproductive rights”…or in the case of abortion v much unproductive…You were a “foetus “ once…”patriarchal “ “God”🙄..back to the 6th form…,"{'DIRECT': 0.6666666666666661, 'NO': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
201950,en,TRAIN_EN,@USER What’s astonishing is the high percentage of white women who always vote Republican. Maybe they prefer an oppressive patriarchal system?,"{'DIRECT': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.0}",DIRECT
201951,en,TRAIN_EN,@USER @USER THE thing it stands for: white patriarchal supremacy.,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201952,en,TRAIN_EN,"I went into a self-loathing hole and then the Universe topped it off with omicron and I split from rational thought for a while.I’m sharing this because I think a lot of us do this.  Weighing self-worth on an industry that is patriarchal, sexist, individualistic SLASH (cont.)","{'REPORTED': 0.6666666666666661, 'NO': 0.33333333333333304, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",REPORTED
201953,en,TRAIN_EN,The film addressing structural problem in our patriarchal societies &amp; how it affects our view towards sexual abuse victims &amp; women in general.Whats worse is how close it hits home. I need to know how Been filmed the scene. Such an intense experience to go through. HTTPURL,"{'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.6666666666666661, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201954,en,TRAIN_EN,"@USER I think it's due to the seemingly patriarchal nature of our society. An average African man sees a woman as less of a human &amp; doesn't feel women deserve their kindness or niceness. However, they tend to be nice or kind to women only when there's something to get from them...","{'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'NO': 0.0}",
201955,en,TRAIN_EN,The Supreme Court announces that it will hold a special session to decide on the best way to gut Biden's vaccine mandate before it returns to its ongoing business of turning the United States into a patriarchal theocracy,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201956,en,TRAIN_EN,"@USER Then they will change the definition of ""toxic"" to mean abdicating their patriarchal, protector and provider role, and they'll gaslight everyone.","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
201957,en,TRAIN_EN,"Best wishes to all my sisters making our new roads by walking them, queer roads, trans roads, feminist roads, anti capitalist roads, universal access roads, anti patriarchal roads, anti racist roads and it's funny isn't it how all these roads converge...#nollaignambán","{'DIRECT': 0.5, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",DIRECT
201958,en,TRAIN_EN,#Japan ‘s criminal justice system as barbaric &amp; inhumane as the totalitarian patriarchal theocratic governments in the Middle East HTTPURL,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201959,en,TRAIN_EN,Happened to watch the #ManyavarMoheyAd which is nothing but yet another deliberate attempt by wokes &amp; Left liberals to target Hinduism &amp; show our practices as regressive &amp; patriarchal. (1/3) HTTPURL,"{'NO': 0.5, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",
201960,en,TRAIN_EN,"@USER hey thanks for the Christmas card but maybe let’s do away with the patriarchal address “Mr. and Mrs. Male Partner Name”. A) I do not have the same last name as my partner, and B) even if I did, I would not be “Mrs. Male Name.”","{'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'NO': 0.33333333333333304, 'DIRECT': 0.0}",
201961,en,TRAIN_EN,@USER I hope you realize now why Cr7 is in the team.You bottled the first free kick and the penalty.Once you have massive experience on your team you give them respect.Men are creatures of order they bow to patriarchy.,"{'DIRECT': 0.5, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",DIRECT
201962,en,TRAIN_EN,"@USER I feel like leaving but at the same time I want to stay, fight &amp; destroy the joint - patriarchy, the LNP, organisations of corruption, hate and greedRemember what we're trying to protect &amp; save - justice, democracy, enviro + climate indigenous cultures, diversity, education...","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201963,en,TRAIN_EN,@USER @USER Yeah. A (biologically) white man!This is the perfect embodiment of white privilege AND the patriarchy (But more than anything leftist priviledge),"{'NO': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201964,en,TRAIN_EN,A historian explains the very real threat of white Christian patriarchy in the US and a one-party takeover HTTPURL,"{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
201965,en,TRAIN_EN,"@USER Depends on the kind of mistake, if they by ""mistake"" add inexistent pronouns, mention the patriarchy, put in a meme that wasn't there etc... Definitely dropping and not looking back.Same if their version is inferior to fan translation.","{'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.6666666666666661, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201966,en,TRAIN_EN,"@USER Or even just... can we get stories about older people in here?One of the things I genuinely loved about the first John Wick was that it was ""grizzled older Keanu story""Why can't we just have ""older female assassin who is fucking sick of the patriarchy"" story?","{'DIRECT': 0.16666666666666602, 'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",NO
201967,en,TRAIN_EN,"okay wait was it his keychain that said fck the patriarchy? if so, interesting twist lyrically that he can have that perspective/make you think he does and also manipulate, control and ab*se women","{'REPORTED': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'NO': 0.0}",REPORTED
